ID,Is_Lead
JFACIJAK,0.0439
JEEV9HW4,0.2361
DVJH3TO2,0.7968
LIG34RMY,0.1302
4P52DUYD,0.065
VVCC7NAV,0.8415
OSVAAZNJ,0.0553
7ZJCH8ES,0.1155
5TEMAWSB,0.0429
FD9SFXJU,0.1115
WECPENM6,0.2261
JGZQNS5U,0.0732
NXBF6SHG,0.0623
CMEHT8ES,0.0537
9VW8ACQD,0.0251
OPKJOFVY,0.7936
DJVDNKNT,0.0472
AMKXDPNE,0.3209
Q3S2TPNC,0.4618
2AHVE73N,0.1171
DAPPXZZM,0.8491
SX6HBW7V,0.2656
G7F3YWXH,0.0609
LTUEG4ZV,0.5494
MU2SW68R,0.0557
4UXSQZWW,0.0838
AKDJNXGW,0.2106
MBQPYYAD,0.0551
C7KLUFBY,0.1021
GWSVTJDX,0.9908
583YPF6M,0.8436
HPOXKWUZ,0.8404
8AQIVENK,0.023
JXHTEKVH,0.2884
AITULFH3,0.0918
YV8ZMVDN,0.8702
DSG4XJAB,0.6142
FQWHWGFK,0.3142
G5UNXPRB,0.0476
BFASRGLC,0.8504
BTIXVHS3,0.151
2WF9XUM4,0.0536
N9SNUFRR,0.0652
NGDHNMIY,0.0749
LUMSFZVG,0.0552
APSFWCSU,0.0524
WPED7GJV,0.8718
FMSCTLFQ,0.0511
GQNDVHDK,0.053
B6HPHWJP,0.1014
KKJGVGKQ,0.0201
4IAO5REH,0.0474
NV2PPZHT,0.0492
DDUWLFYU,0.0539
CMKCCRYG,0.5759
JGOWXHB4,0.3649
ENCDFKUZ,0.9925
ZNRVK7F6,0.0504
JEZ7MWDJ,0.0434
WFEZVMDQ,0.8564
9KZT7HAO,0.3318
NSIASWEW,0.0952
NXLYZVQ3,0.0551
JWPOHQ5R,0.4669
DWM4XDUK,0.1678
AJOFMKXY,0.054
MNYZ8U9Q,0.0222
AHRIQ9NR,0.044
BPSKIXNY,0.8749
DDSS3YMW,0.0517
GMB55XES,0.0688
YHAG27PL,0.273
HCDBJUJR,0.2436
KHUENTGB,0.8363
KJ4JUTV7,0.0645
ZW8WABSW,0.057
HGAR22U2,0.0232
FTEGXYVD,0.0604
HTG2M7RB,0.0724
JPTWNQP8,0.1872
Z7W43PZY,0.1661
ZSKCNBYY,0.0526
EHZ38TLV,0.0519
E2STMMQF,0.0669
B99HXHTC,0.0182
B52Y5CQT,0.0587
JGXLLAEX,0.0372
CEGAVTIK,0.0862
TNCEQZ4X,0.8039
BV4F5YPQ,0.0477
7HRA8DHX,0.1823
TVNMM6BP,0.0996
MGNN2ZTX,0.5177
UH6MJNNS,0.0631
TKFSTQ97,0.2086
AJHMKRSE,0.2828
2DWV6CZN,0.016
DTPLYU2K,0.0517
GCJPAF6F,0.0515
AWJARNDE,0.2058
B4RB9KKG,0.4603
JCAU2FQU,0.2579
BULDV82V,0.0301
Y65MWXYK,0.0567
PZORRETC,0.0885
VKNMJABS,0.1078
LEBLRTTP,0.0785
ETKLTYPH,0.0539
MTNJU5DY,0.117
T2K4FDXV,0.069
DNNC2RXI,0.0951
PXBGRCVW,0.0643
JQZCRYFB,0.4696
CNT57UJR,0.0443
GHTQKRFE,0.15
NJPWL4MB,0.0623
RHUFKDJG,0.8351
GMYGGGNX,0.0535
X6TEONRB,0.1606
HKQUWZMX,0.1083
VIWSVGG6,0.8811
9VPT6FUP,0.4634
ZFZVUGEC,0.1305
FCXG3XC6,0.022
PDVP94OX,0.0541
FDMIABY4,0.0929
ZFVUAYXY,0.0453
JBYBEGHN,0.1156
CEHYQJMQ,0.8391
4RPDPH4H,0.0797
GRPJKIBF,0.0777
WOCQYJJV,0.0696
82XYR2YU,0.1682
IWOOFJNV,0.0543
KVWT6FGW,0.0702
ZFS277BT,0.0356
VMHZI7DU,0.0463
JS6HR5DG,0.8424
MALQ2DPJ,0.0747
IJSNVDHQ,0.0526
6UQAGYHT,0.0525
RSRXAMNE,0.421
NRCKXC3Y,0.0526
NYYR8SQK,0.3093
6O7KBLMM,0.0541
SPS6M9PC,0.1033
FX9ZRVTE,0.1638
9MJDBRTG,0.8449
KQ3SAHDA,0.0215
GH4PZJYT,0.0502
F2WWMZBZ,0.8396
KABF5BXY,0.0694
JADWWYNV,0.068
SK6WDMZC,0.1389
2CYPGVZE,0.055
UYW3CJD5,0.0714
XHUPIO2P,0.0473
PPXEJE7X,0.1157
JZJ9TRKV,0.0425
AZ8BPHAR,0.0627
2SINKB5E,0.1767
RBY5T3LS,0.015
E5F9W88W,0.0524
72FYMQPC,0.8625
MKJTBWI5,0.7163
H782HUSI,0.0809
U2IHHUEA,0.882
RPZQPGKE,0.0593
JBGH9ITJ,0.0236
RKPXPYCH,0.0195
AGXOG6GU,0.0706
DXVSXICU,0.0206
GRLHGVMT,0.4658
6C5TAOEU,0.0588
CC7GECMH,0.0557
Z7XRM3RF,0.0225
GSEK2MWS,0.0397
DSG3SLKE,0.0519
AREVXHTK,0.4829
EGAPOEJR,0.0193
CZ2EQNSN,0.4743
4Y24XZPQ,0.0861
NNGQAFJY,0.1318
MYU4S7BJ,0.8627
G9P9WS9Z,0.0395
5EGP72JH,0.0551
D8QIXNLV,0.0567
ZTINCHBT,0.0586
DHKVSTI6,0.0416
IDVDTEHE,0.0553
XAUTQ6CK,0.0499
JKNOTNAD,0.4796
OYKE8L99,0.1361
TGE5CYFL,0.0261
7R48BKGK,0.1693
WN7CEKVP,0.0502
Z5TNWHVJ,0.066
HCSVAZVX,0.056
ANDBDS3T,0.0569
HQHPTEBN,0.1233
AWCUEQC6,0.0546
BRXMXKVQ,0.0505
7DPT5EHU,0.2384
KZPTPTCF,0.2998
YUMG9BCM,0.0523
7RLBPE2Y,0.0185
DNO5NXMB,0.0581
DRF2957S,0.0526
GVPUM8KZ,0.0533
8R6YQWLY,0.051
VG8UIWTS,0.9895
GAH9RHGB,0.8587
NGER5NRV,0.1836
CYNKUAAY,0.0679
AOTWRIGX,0.0816
65XZIJ5K,0.0547
FSPYBVZF,0.0537
ASDVBFF2,0.068
7PBBC6FK,0.0527
FRUIWWEV,0.0703
MEKWSTEA,0.8322
HD2EPS7C,0.0633
E83SSFBK,0.1141
H5FFOHZV,0.0462
ARQIWK99,0.0209
JUTGWCTQ,0.0236
B86CJU3E,0.5053
T2W4GRE4,0.3008
G7W59MPJ,0.0553
JEY6R9AX,0.0307
EZA7SUKN,0.0203
MTYXT5ZK,0.0743
OKPYCTVJ,0.0724
GTQSCM9G,0.2269
LJX3XEWD,0.0536
CENCEQAZ,0.2824
APSZQJKI,0.2705
3O7CYYRI,0.0419
9HYMVFEU,0.0537
JISJFT4V,0.0506
GMPAEVN5,0.0516
BQU2ZKIE,0.8373
2HSNHHX3,0.0536
CMHDPR4E,0.8562
H93WZI4G,0.8408
TFMEZLEY,0.0536
NVJGAPAG,0.0593
O8KVIHR8,0.0548
GIDGHUFV,0.1483
WWPOTXWC,0.0517
V9GYCRFJ,0.0619
GW9SPDZK,0.1108
29T63WPN,0.1293
MHZQ2GJA,0.0635
A5HCGH2J,0.0226
34C3OFRG,0.4833
5VCUUOJ7,0.9911
RHFG3GTX,0.5353
8NJRZYGF,0.0771
J7FHS9JS,0.2437
64ALSPSD,0.2795
VUXXZZZW,0.5988
NHYFWTP4,0.1638
ENSGORMO,0.0429
YD7NVE6D,0.031
CCE2RUDQ,0.0541
AUKSAPBJ,0.0514
UH95HAIE,0.1235
FGLNZGER,0.0554
7TZMN9XY,0.8335
6EDHGF5E,0.0665
CJ3XMKTY,0.0541
NKCMNUWJ,0.2935
MAQR72WF,0.0555
PMBWZ4ZG,0.0225
EHRTBBJY,0.8185
8O5K9GKN,0.0224
XNSGPTDZ,0.2976
BE3Y5S3M,0.0493
DBCPUX6Z,0.0534
SUNT2YGY,0.5161
YANMGWGT,0.8486
DA4FEK7W,0.8438
UMPXI9JT,0.4526
BWTJCNAM,0.8193
CJETZONH,0.0542
YPSE2XQV,0.8213
LHJPYFQV,0.8263
NHWB9CQH,0.8481
GFMBDXJY,0.0818
ZC8VD8QE,0.1738
J6NAU2VW,0.0365
VXRTKEB6,0.1351
M9GT9DQV,0.0526
AUVLVWD7,0.1078
3UL5VKKN,0.0532
GBJ4DZGV,0.0282
UTAAFWCU,0.0548
LHWTWQRT,0.0755
CPALDZDR,0.0646
K6OWR9E7,0.8376
E8DSRTVS,0.0593
DWPZFCUF,0.0696
VQWJ6UPV,0.0535
HJPK7EFS,0.0825
NEEMVZ4R,0.2093
HZLLPEUP,0.0624
99M3WA7R,0.4509
XLLMHOYW,0.4231
DVJG6582,0.2666
9LA8HHOZ,0.0711
KDGDOGQS,0.0971
B6NRBCAK,0.8371
U7FT2QTB,0.0527
DD6X4P3I,0.0236
7VWYPWVR,0.1288
DZQO2LVP,0.102
7JQPSTDF,0.1796
E6JL45AC,0.1618
T7HRTDKC,0.0964
9CT92G8T,0.0582
UYDL77ND,0.4507
SUWYY3CD,0.0544
H4ZUSJM5,0.3492
C79TPTEO,0.5301
GZT8EQML,0.8314
5QGKWVN3,0.0236
59T94RBA,0.0469
28MKGQGX,0.051
WWGIEK2C,0.8358
CX4GGTMJ,0.8243
FL3QIM6V,0.0235
SRCYUVUP,0.0516
Q47FLUK3,0.0974
9OEBXUVW,0.4694
BZ2S6D9M,0.071
PCPVD45S,0.1256
7H79OQHZ,0.1275
XKQKCMZU,0.1803
DCTQQQTT,0.0202
RUTTGZ6Y,0.4979
32OH6UHD,0.0411
KWHO9P9Q,0.0481
GUO7S7FW,0.0568
OSHSY5HC,0.0391
D7XZ45MU,0.2976
63JNTGHL,0.0765
VJRCUFVK,0.4814
GMGTF8PE,0.0388
7ABEVFJI,0.1692
LH4P6TMR,0.0497
E8BTMGZD,0.1193
HKGNSHTU,0.0535
A33QWVXL,0.4363
GUU4VJSJ,0.5914
AOYYX7VU,0.8399
CQA38GVR,0.307
9L2S45KE,0.0552
FN4M6GDP,0.5131
DJCEIUD8,0.0802
N2SPPIWO,0.0693
2ZYE8FJN,0.074
3S7ELWKD,0.1091
UM8NORRB,0.3733
HQR9SGYS,0.8413
PYSDWUKB,0.1571
ES7E7KNQ,0.0536
HYHYQVYD,0.1755
XHDQNQXR,0.4171
CUEAXDPJ,0.0912
FJVRF3EU,0.0235
UBTI44VW,0.8801
PTC3XNYJ,0.0814
BTNLBZJP,0.0539
FYC7ULM8,0.196
ZVEWEIRR,0.0523
PK5AMADF,0.5057
DHEKCLYS,0.0236
JJEEGDG2,0.8322
7BFTPQ3U,0.2306
36V4EMX4,0.392
Y425MV5B,0.0416
8S384C8V,0.0619
CLLTJPJU,0.499
WKOUWNU3,0.3344
JYAZHCIC,0.6924
KNMMDDXZ,0.1443
B6NODJRP,0.0615
NHODXUKW,0.0863
4ZBW6ZTG,0.159
IUKCNMHJ,0.2146
JUVYYEQO,0.0928
DBCXTUXX,0.0484
FJAV76N9,0.0567
EKRVY6JD,0.0536
PFHQZU8I,0.2631
WR2LECJT,0.8375
FSAR7NKD,0.1877
K6QH76TR,0.0577
6OVTWFFH,0.8439
ULAT7M3K,0.3269
5MW66RVW,0.0817
RI8GYDNN,0.1834
BJEJHZBN,0.0611
XSUDJGPT,0.0528
IFGTPTRX,0.061
ZWHGS89W,0.0615
EAZPYYMB,0.0703
YBRRE5I8,0.1339
QASGYKV3,0.4102
QTGTPWZY,0.0547
KXBDGCFQ,0.2708
N6RLYYKX,0.2822
RCPPWJFQ,0.058
3NR7AHUH,0.017
TGBJYTM8,0.204
E7HOKMKS,0.4205
YKZGG2OS,0.0568
9YNXKDHV,0.0637
UHDU3QJ6,0.0631
4NJQCS3C,0.222
BQFQJSOS,0.4236
4TQTHV2A,0.9899
TKQND4OF,0.2268
ABGB3V6Z,0.0499
GOUZQ5LC,0.1245
B76RZPDH,0.4905
5QHU3NNE,0.1933
66QM4EWE,0.1632
4TRE7CWU,0.8404
7MW8NHX8,0.3388
3RCPEPJX,0.2756
E9FNK6VF,0.8309
UXGT6EFH,0.1758
NCWKT4WM,0.0546
GKD4G8HY,0.8316
ESUESCUZ,0.0539
2QIFRC7N,0.0958
NFYCK2Z7,0.9914
MG4XY5GP,0.0573
EKCCTS9X,0.2296
C2VS4CTF,0.0186
TU4JXXR8,0.8354
URPQVQP3,0.0529
G7BQQDVA,0.0608
WTWA8OGC,0.2017
4A2RM7AR,0.254
BTKHHCNS,0.1676
YTUD5TZW,0.4793
T72D6VGZ,0.0214
MH3XN8TN,0.0526
4TWIP7GP,0.5033
HACRZLZY,0.053
FCMGE8PP,0.0774
5SUY3Z8F,0.5856
PXHK89FW,0.8403
AYHFN89F,0.0283
IU8E9QX2,0.1248
234VDMDQ,0.8389
R7HJNLVU,0.0447
AMB4ESHJ,0.054
OFWZMJBG,0.0539
GZBBGZFS,0.0709
UGAR3DUZ,0.7843
8KW853HW,0.4338
R2NI4DHW,0.1662
SRFDYW9S,0.0825
QHNKIMMC,0.8425
QTKXH3HT,0.019
DZSNGXRD,0.807
PYDLGWPF,0.0559
AZPN3VY6,0.105
KW2GVEJG,0.0635
AUE8VC5Z,0.842
MTFNZOF2,0.4613
M4AAS2Z8,0.0963
LXWF5HSJ,0.0224
XINX23SU,0.8589
3MGJQMIW,0.4496
7CAMPHKO,0.562
AKCWDP4W,0.1452
73JICHUU,0.0377
SH9GWKFK,0.991
APPOJNCV,0.1673
LUNFDIQ5,0.259
QZBFY6ST,0.0538
GQ5NXMRP,0.2911
QG9JEJXK,0.837
J4MZZU7P,0.2938
A6L7VSKI,0.0469
BGFGNF3B,0.9884
HLTHBBB7,0.8373
MWZ36BWX,0.2556
WZXZ7VRA,0.0493
3NHWLEPK,0.6174
C5ZXFO5Z,0.0688
667EXKNY,0.0395
GUY5J4KD,0.4837
7ALCCDSW,0.388
UHQY3GRP,0.0554
FBGCUVMT,0.0698
J3V2TUKC,0.0546
BHVKGUFK,0.6626
MJQIPGMH,0.0548
FZALVSWJ,0.1412
4QETZHVQ,0.0979
MR8GSCUZ,0.3871
7XWHVUX5,0.5133
9HITTTMA,0.0557
DFMWBYDH,0.056
AQRB8SWV,0.8565
7KGITWXW,0.8671
FM8INMKD,0.0542
APW7RZGU,0.0624
K5COGWYG,0.0998
KSINYTHA,0.0537
PCY62BPG,0.0513
JXWTRZRZ,0.4628
7N7OIYRC,0.0235
ASUBT8GZ,0.0497
VLEUVVFR,0.8324
QEMV6FWT,0.2519
BMWQEABZ,0.1274
5YRJJS54,0.8384
LBRKCK4H,0.0492
DPKNTZUR,0.0673
XUQWDKKK,0.0698
NRSAZZIX,0.0566
XQCBAXHK,0.0957
7N4JT9VP,0.8467
KBQT9SUC,0.8414
TZU2RUSF,0.0581
QESJPNNC,0.0432
JY9ZXPK3,0.0483
H6HJNBAU,0.079
6K2PS9BL,0.0552
QQBFKYHW,0.1846
933SDX5F,0.8522
SF2U3STZ,0.8689
CZCTYQEE,0.235
2AGPNBTP,0.0603
CMYC9K69,0.048
W8Z6XNGC,0.0501
VUEURTHB,0.8397
H3L7UQY9,0.1204
HSDMEE8G,0.8589
EDET9JKJ,0.0535
RBQYQ6BQ,0.0209
BXEANGAI,0.0918
VASCYFPL,0.1034
BTRPDE7Z,0.0444
C7ZGO2HT,0.0541
HKAKVTCA,0.5074
TNJXDNW8,0.0482
IVTPEQZX,0.0546
SBCTVE9Z,0.2253
HIVK7KTB,0.5045
JKGWEAUS,0.1008
AKC9UDT7,0.3006
NIXJKHTG,0.8493
BTMWUKCX,0.0219
JHSNUKZF,0.4605
WZ7QFGHZ,0.0521
FPKSBVKH,0.0289
VISKPSXN,0.2161
HHE9DPA2,0.0559
BBVZAJRV,0.0462
K6H4RGHY,0.0533
4RW9TESY,0.8415
3HEOTSGG,0.0821
FDGSDGFN,0.057
JCKYJFZY,0.384
6NPNXPCS,0.1785
QWZVCKI2,0.1599
HTTSGARZ,0.4101
CX3PQRWY,0.0755
NRVSQQER,0.3536
AE5CHUBX,0.0648
JGGE3SEC,0.0187
FLFUXBE4,0.2289
5WGBDDKE,0.0502
4VV3TZKJ,0.0373
KSF9YUO5,0.2419
YNP7RZW3,0.023
DK3T4DWY,0.8104
LA24PWBQ,0.1303
JDMYVPSF,0.0554
RNIWLE4T,0.471
SGZD5MFD,0.0352
KVBLMRVZ,0.3702
MMHNVPFZ,0.0537
BXBYFDJF,0.0739
5GRUUVXK,0.441
7ZACEZQC,0.0554
IA79Z6WV,0.4206
RGUJBLZV,0.0708
QHHE2FZX,0.0908
EWGAKIP7,0.0597
EVBEDPBR,0.0757
FFMFXHTZ,0.0386
C5KKWRTM,0.4939
D3QRWFZ8,0.4966
SBUQAO5R,0.0543
JEL3CBHH,0.0663
BDYENJZN,0.3519
97LGSQFP,0.0741
OYVFWNWT,0.0896
NEC5RJ9R,0.0869
VSHDO5G4,0.9861
BPKSWWPY,0.0509
NZ5NLBTW,0.497
GFVX5DZH,0.4304
GEKK2DAQ,0.8242
5HKPIHF2,0.0339
P2YVCBVD,0.0471
YWDZWQMY,0.0583
U3YCJRSN,0.8628
8VZEWKSU,0.4617
BIQNSMRE,0.9913
LUUBZS8X,0.9831
GETQRMRW,0.2645
DNXJGQPE,0.0252
7ALOHHQP,0.8359
G8Y3ZZFI,0.0935
J9RVYPAJ,0.0654
IRWHHAEU,0.3523
HVXETFTX,0.1167
DT6I2RKB,0.1366
X5PHPCVX,0.0427
BU5KZOSD,0.8407
JMVMTOBD,0.0551
DKWVOECC,0.0521
CJTF7LBJ,0.0537
ZGZQIRSG,0.061
MITRGCKZ,0.8425
WKWEQHW8,0.0284
O3RFRB7J,0.0171
M8PZFY4E,0.0512
NQMOGGD3,0.0735
8KTERXJ6,0.0491
LZJTXBDM,0.0176
GBSZ2OBO,0.0198
2FMEU3F4,0.8861
TABSA4WA,0.0658
MHGJZGYZ,0.5051
9EECHAGQ,0.1144
A7T64LRS,0.1809
ZUTYGVGX,0.0495
NAVBYP77,0.874
Y8EFMQXT,0.837
FTXVEZRJ,0.0589
UBHTLVMP,0.1344
RUMMHTXJ,0.2249
EHSAH4VU,0.0515
CYZP69GH,0.2236
UMKJ72TE,0.0466
CXTZ2BTV,0.1399
BLPKQNQR,0.3238
AZQPTWCP,0.1074
LWICTJET,0.0514
GZUUJBC5,0.0758
6EM7GDRO,0.2392
7YDTQUBT,0.1298
KSHTEKPM,0.8349
DZBMDKGZ,0.0879
CUVZQEXG,0.0343
BANAIUCM,0.0515
SPHHPKIB,0.8238
I6KFHGVK,0.053
KIPUGNAD,0.1429
D4YZGI5Y,0.8162
AR62YLAL,0.0439
MYL8JPSN,0.0333
4NGFJQGL,0.0891
F3LVH5RW,0.0737
JT9BBEVT,0.1797
BMWDINNG,0.9913
BRMBCMTE,0.5406
RJ3R6FQW,0.0517
CYCGJBRA,0.052
CBCVU9GW,0.279
MQC52LQN,0.0338
NJ8GYN3W,0.4869
FFFOJFUX,0.9401
VPJ4ZGVE,0.0549
AVZ5YYB3,0.0572
VZLJOW3Q,0.0923
UYHFARBK,0.0552
IONTNXBA,0.6239
B2XQDQ2Y,0.1105
FGUAV3EW,0.0534
FFS9UUIX,0.0445
OUZIAGIB,0.1079
EJNENAGR,0.2682
JSFTFUFV,0.8408
DXNJYCFK,0.1895
HNRWJWZY,0.1126
GKRSPFFU,0.0533
EXGNMN5A,0.066
6EBYPSC8,0.0701
NHF8GCMD,0.8306
2DVXCBQJ,0.0809
BRR3K7ZT,0.0811
3VZ6IBHG,0.0493
KGTF5D7F,0.0369
KNAMLSLP,0.022
FLJEE7WC,0.3034
T49B83EL,0.051
TY9TTEGS,0.0735
BURK8EFQ,0.0504
3DMBWVYT,0.0428
L554K3HM,0.8348
MEB5AVHJ,0.0219
ZVBWGOSX,0.0536
BZRE37MT,0.4615
WPSBIINK,0.065
KLFCFV5W,0.4128
MLEQBD3B,0.0741
6ZTVNNAB,0.2836
JKSE8FZ8,0.0685
GLNMVX68,0.0526
HA84DT4U,0.0691
MNNNXYGL,0.1361
5QQHC6GU,0.4481
5RICCT9D,0.4985
K7YW7SZA,0.805
MVWSGMBM,0.0929
YH46RPRF,0.8344
JIPAUAPJ,0.0476
JJQEOWZX,0.0604
5HTHVSOH,0.801
KA6QAFDE,0.4604
EHN46WMR,0.0472
RKSDAQWW,0.0533
DWQNGU8X,0.1685
ZZFZ4HE2,0.0486
SJ3KO2NS,0.0542
76UQDHYS,0.0511
UFWNPMNV,0.0583
YHPMOLCA,0.0539
DVQTLMVB,0.0536
HX5T2JFH,0.1126
RAUBUNI7,0.1025
KAH7W8WC,0.3719
2UJIBV9R,0.8327
6ZESG3UW,0.8397
IBIVZCAT,0.4907
AM5DE5NX,0.0619
WEKOVWV5,0.0531
JEXYDG6N,0.0601
GA5UX9XZ,0.0477
THQLHSKN,0.0522
CLSBJXQX,0.1707
VBIKWDZB,0.1032
EEJAKH3H,0.024
VGWKMF5O,0.1544
BFVWRDXA,0.0582
4CNIQIF4,0.0813
EWDAAG3H,0.8603
2NM3DY8H,0.0365
MXHRDI9U,0.812
ENRPAXUL,0.0669
CEBXPXSI,0.054
DW8IXQU8,0.8261
CGEBZ7TZ,0.3634
V8QKVCWB,0.0526
ROWUB9DR,0.1145
XQD8BCZG,0.0747
FVO9WAAS,0.0572
IU65VDZY,0.8772
AZBYT2WA,0.0557
BPMUDYUZ,0.2639
HOIOGH3X,0.3936
YKKQC6KW,0.0579
6TJYSBJ6,0.0536
KRNEMC6U,0.8606
GQJZJXMR,0.0858
35CUB9VU,0.1791
VWSCPNKQ,0.1147
CZJ7D6TK,0.0481
C8RU2GJA,0.0263
YKBXDXI2,0.0461
UEDHPSGV,0.1037
GL9YEA49,0.802
5URLP7AK,0.8381
UYZKBNJN,0.0568
EV4H5PK4,0.0521
FEILQHOT,0.1134
NVMWWTYZ,0.052
NZ6T59I4,0.1147
IQ4WC53O,0.3355
ERURG6YW,0.2674
MWZ5AYYP,0.356
RGM9BSYP,0.0701
F4Z4AJEX,0.0629
ZFSMVT9J,0.9915
HOIDY3KN,0.4555
DXSZXY64,0.057
QDNQINJG,0.8313
9NAAVPD5,0.0541
R8W9LQEA,0.9895
KUND8XDG,0.8805
5DQNQGUT,0.0549
JTDF7YYN,0.0851
9ZV6E5JW,0.8386
C2TEERVK,0.1535
RCKN72AX,0.0538
XYMQT6OS,0.019
8CP6HU2J,0.2395
55JKZFEH,0.0992
TJ5XQDO6,0.0614
J4QM5XXS,0.0534
Y8UHTATV,0.0221
QV5FXELU,0.0479
JQGX2VBN,0.0154
JSBYM96T,0.192
C5GBRMNR,0.0437
CPBQGS6T,0.0593
NGY37XLQ,0.1804
EKEC7KTD,0.8094
GWKKTDSD,0.8545
8TZ72FFS,0.782
2EOXUG4M,0.0511
EGDKMBCL,0.3156
KRH5JSVE,0.0197
YKVCWFAA,0.3871
ZWJH5WDP,0.0368
N4GHDQFQ,0.1082
SFTYLMYV,0.1147
9AFKVL75,0.1388
WQNWYDRB,0.0529
DJBESVNB,0.0517
77QFE3XF,0.0597
MIKVVZAA,0.0538
E8X2SPIO,0.0582
FWHVTDJS,0.0536
JZRK5OTY,0.992
KWWZDJUC,0.4468
O7EWTQVP,0.0717
FQXTAG9K,0.0544
GOHO7FEG,0.453
LHQBHROM,0.0542
H58FDXXD,0.0666
CEYTSLPX,0.0998
FMM3ITEP,0.0554
EUT2ZLEA,0.052
NPUAGSUU,0.641
GGTAVBR3,0.3604
KYBZWRYI,0.403
R4RO4NZG,0.0497
3MFWAQEV,0.1538
FUWHOUNB,0.3254
R7JW8WEH,0.9906
KMC5D7PB,0.0591
PJG3X3A8,0.0463
DKVBCMEF,0.8399
YZ8DWK7N,0.1062
RRH93Z85,0.1364
WNJLM7NV,0.8401
DIXAEBKN,0.0542
NMEHMR4D,0.4965
75HQUCJG,0.0574
BISR5CBY,0.0511
VZ5GAWAM,0.8335
5EQDUDNR,0.9909
JKDD7LYR,0.4298
EF5VZGXB,0.0514
FKZ4UAA7,0.0463
KJPEQR2W,0.7388
CV4FWHA8,0.8438
E48FWXWS,0.061
CS5BN77I,0.1134
NWZ5PSSE,0.0424
7XPNO4MK,0.0472
MN3LZQNW,0.3079
U8GNDYIQ,0.0766
DL5UYDSF,0.0549
R5I8ZS4I,0.2685
CQQS8RQS,0.9919
GQWUD43O,0.1667
BWK5YMCK,0.0531
QJK4DGPK,0.2708
8EYJSCRI,0.185
JMSQUNXS,0.0566
NMZGYXJV,0.0671
HHD979HA,0.0544
3DWRKRRK,0.1817
4CHZJ6NE,0.0624
D5Q8MAUX,0.0566
QJUTNVUF,0.0732
6QK378QT,0.0653
HUVHZBNR,0.2618
YDEAFE2Q,0.1115
CI7YGZNR,0.2755
T5Q69JNU,0.8368
AT9RL7BX,0.0548
8JZNPYSI,0.0475
3WOJSBYT,0.3657
T3XEJBQV,0.039
C9KQNPXC,0.0711
CBU4XFY5,0.0584
KX3NSCVC,0.0307
PMZQNWSS,0.0218
UNJWZFCX,0.061
PXQHXESN,0.1216
2QSKDFHB,0.0709
NH5N42XZ,0.8374
GHH3AZVM,0.0517
EKH5SNI9,0.292
H2PSSPGH,0.824
FJ8DXOW8,0.0556
QNA4YAZG,0.0439
GZWR5CIK,0.112
NAKVEMTT,0.0522
NDSZ5PTZ,0.1169
4EGLQS8X,0.064
RARZGSAH,0.0521
I5PNFGBA,0.8373
EBHSVSJK,0.0608
DDYXUVQZ,0.4544
JL25DJJ9,0.0616
WMZUGCPP,0.1139
A6PRHLSH,0.0587
SHR3XDAW,0.06
WAESMTGL,0.1115
8CFPLERF,0.0405
BS5DECYH,0.3608
QMM2KMRV,0.0521
JFWQGFYA,0.0511
99TG2ZVX,0.0576
SWDEN9TA,0.1744
N99JA265,0.447
6UQNCWDB,0.0724
GECEQUKE,0.0472
LSWQXMTG,0.07
GAPRSAPR,0.0465
NTOS8XDP,0.0463
FSWVQSFX,0.2963
B6ZLHJRD,0.7862
WAQ47Q3L,0.8461
8LWJB8FX,0.0471
F4NTDUIQ,0.8536
83EATNON,0.1506
ABILLIC9,0.8575
BHF4BHDF,0.8386
CHFRBC8J,0.0824
TLAGKLXM,0.0493
CZZYCW8J,0.8502
4NJSFRTQ,0.0542
7QVJFVKU,0.2041
2SETHTFB,0.1011
JBRPYHVY,0.4402
IDASTNRB,0.0539
DHHFVJD6,0.0197
BKRDZN5E,0.0645
N23FYUQY,0.0703
XREDGEQM,0.7668
DCXQZRE2,0.4324
KKESMCCV,0.2733
EV3ZAYQF,0.1354
IWXJRELF,0.1347
V8DNSM2N,0.02
NJEW9H2X,0.047
HYJVEVJJ,0.054
7HKBB9DJ,0.0844
TQXUJXBH,0.0529
ETDKHJ2P,0.0435
B5OXG86P,0.991
UIBCVE8J,0.1718
6YRJBNJW,0.8478
CKXXBVBX,0.0236
8VUMPLAJ,0.6536
QPAVVRRN,0.4887
M95MHBR5,0.4468
G82FSQAO,0.3104
GV2D76UP,0.0514
MFDSXQE8,0.4689
A8MQIV9H,0.0456
XE5KM2FP,0.1076
BNAZAFN9,0.0606
SFZEUYAY,0.052
68VYELIX,0.6866
BUSSFW2B,0.2821
MVFMST6Q,0.126
4Q5REPPQ,0.0444
JE2NNQLH,0.3388
BIF9FL8P,0.1549
G645XABH,0.0428
OBB5SKUD,0.1174
NJ6KODFF,0.8361
U3NFMCL2,0.054
MGCG2JKQ,0.0187
7SHYG5ZX,0.3342
FUDBEEPU,0.1125
X3AEGDDS,0.8298
KVFLJ7K5,0.8191
EMR6DBYJ,0.0476
WNDRMJBY,0.0494
FP5CFFLC,0.0541
IBWBCZYT,0.2708
WKVGXQCD,0.1473
KCW7BPJ9,0.4464
EHSKEB2X,0.9795
CRH2ZCYK,0.15
HJLJBGIJ,0.747
VOQVTCQC,0.0519
5ADT8KDY,0.0481
XVKE8N7S,0.1257
